"","sub","age","seq_cat","onset","offset","duration","syllable_total","tier"
"1623",48,"10 months","individual syllable",765.852,765.934,0.0819999999999936,1,"infant vocs"
"1624",48,"10 months","individual syllable",780.163,780.345,0.182000000000016,1,"infant vocs"
"1625",48,"10 months","individual syllable",891.637,891.891,0.254000000000019,1,"infant vocs"
"1626",48,"10 months","individual syllable",909.784,910.369,0.585000000000036,1,"infant vocs"
"1627",48,"10 months","individual syllable",919.195,919.439,0.243999999999915,1,"infant vocs"
"1628",48,"10 months","individual syllable",922.767,923.343,0.575999999999908,1,"infant vocs"
"1629",48,"10 months","individual syllable",930.793,931.243,0.450000000000045,1,"infant vocs"
"1630",48,"10 months","individual syllable",960.496,960.787,0.291000000000054,1,"infant vocs"
"1631",48,"10 months","individual syllable",968.873,969.135,0.261999999999944,1,"infant vocs"
"1632",48,"10 months","individual syllable",1021.937,1022.345,0.408000000000015,1,"infant vocs"
"1633",48,"10 months","individual syllable",1027.934,1028.614,0.680000000000064,1,"infant vocs"
"1634",48,"10 months","individual syllable",1029.997,1030.452,0.454999999999927,1,"infant vocs"
"1635",48,"10 months","individual syllable",1051.41,1051.878,0.467999999999847,1,"infant vocs"
"1636",48,"10 months","individual syllable",1064.675,1065.172,0.497000000000071,1,"infant vocs"
"1637",48,"10 months","individual syllable",1156.613,1156.721,0.107999999999947,1,"infant vocs"
"1638",48,"10 months","individual syllable",1331.154,1331.491,0.336999999999989,1,"infant vocs"
"1639",48,"10 months","individual syllable",1340.004,1340.448,0.444000000000187,1,"infant vocs"
"1640",48,"10 months","individual syllable",1343.708,1343.935,0.226999999999862,1,"infant vocs"
"1641",48,"10 months","individual syllable",1344.939,1346.003,1.06399999999985,1,"infant vocs"
"1642",48,"10 months","individual syllable",1347.248,1347.677,0.42899999999986,1,"infant vocs"
"1643",48,"10 months","individual syllable",1372.682,1373.245,0.562999999999874,1,"infant vocs"
"1644",48,"10 months","individual syllable",1387.376,1388.118,0.741999999999962,1,"infant vocs"
"1645",48,"10 months","individual syllable",1424.504,1424.721,0.217000000000098,1,"infant vocs"
"1646",48,"10 months","individual syllable",1426.792,1427.082,0.290000000000191,1,"infant vocs"
"1647",48,"10 months","individual syllable",1428.177,1428.277,0.100000000000136,1,"infant vocs"
"1648",48,"10 months","individual syllable",1443.368,1443.899,0.530999999999949,1,"infant vocs"
"1649",48,"10 months","individual syllable",1486.137,1486.555,0.41800000000012,1,"infant vocs"
"1650",53,"10 months","individual syllable",629.115,630.285,1.16999999999996,1,"infant vocs"
"1651",53,"10 months","individual syllable",637.27,640.22,2.95000000000005,1,"infant vocs"
"1652",53,"10 months","individual syllable",657.55,658.96,1.41000000000008,1,"infant vocs"
"1653",53,"10 months","individual syllable",672.4,673.4,1,1,"infant vocs"
"1654",53,"10 months","individual syllable",698.015,698.335,0.32000000000005,1,"infant vocs"
"1655",53,"10 months","individual syllable",704.02,704.29,0.269999999999982,1,"infant vocs"
"1656",53,"10 months","individual syllable",741.72,742.31,0.589999999999918,1,"infant vocs"
"1657",53,"10 months","individual syllable",748.03,750.47,2.44000000000005,1,"infant vocs"
"1658",53,"10 months","individual syllable",754.245,754.985,0.740000000000009,1,"infant vocs"
"1659",53,"10 months","individual syllable",758.7,761.34,2.63999999999999,1,"infant vocs"
"1660",53,"10 months","individual syllable",806.89,807.246,0.355999999999995,1,"infant vocs"
"1661",53,"10 months","individual syllable",810.276,810.536,0.259999999999991,1,"infant vocs"
"1662",53,"10 months","individual syllable",869.871,871.62,1.74900000000002,1,"infant vocs"
"1663",53,"10 months","individual syllable",957.953,958.753,0.800000000000068,1,"infant vocs"
"1664",53,"10 months","individual syllable",963.104,963.437,0.33299999999997,1,"infant vocs"
"1665",53,"10 months","individual syllable",970.925,972.183,1.25800000000004,1,"infant vocs"
"1666",53,"10 months","individual syllable",973.754,975.712,1.95799999999997,1,"infant vocs"
"1667",53,"10 months","individual syllable",980.703,981.686,0.983000000000061,1,"infant vocs"
"1668",53,"10 months","individual syllable",1117.45,1117.934,0.483999999999924,1,"infant vocs"
"1669",53,"10 months","individual syllable",1232.061,1233.086,1.02500000000009,1,"infant vocs"
"1670",53,"10 months","individual syllable",1253.784,1254.009,0.224999999999909,1,"infant vocs"
"1671",53,"10 months","individual syllable",1267.26,1267.693,0.432999999999993,1,"infant vocs"
"1672",53,"10 months","individual syllable",1351.64,1352.79,1.14999999999986,1,"infant vocs"
"1673",53,"10 months","individual syllable",1354.145,1354.411,0.266000000000076,1,"infant vocs"
"1674",53,"10 months","individual syllable",1397.66,1398.131,0.471000000000004,1,"infant vocs"
"1675",53,"10 months","individual syllable",1417.084,1417.497,0.413000000000011,1,"infant vocs"
"1676",53,"10 months","individual syllable",1434.094,1435.355,1.26099999999997,1,"infant vocs"
"1677",53,"10 months","individual syllable",1446.727,1447.272,0.544999999999845,1,"infant vocs"
"1678",53,"10 months","individual syllable",1454.469,1454.692,0.222999999999956,1,"infant vocs"
"1679",59,"10 months","individual syllable",663.116,663.486,0.370000000000005,1,"infant vocs"
"1680",59,"10 months","individual syllable",711.841,712.491,0.649999999999977,1,"infant vocs"
"1681",59,"10 months","individual syllable",776.286,776.816,0.530000000000086,1,"infant vocs"
"1682",59,"10 months","individual syllable",781.941,782.451,0.509999999999991,1,"infant vocs"
"1683",59,"10 months","individual syllable",785.606,785.846,0.240000000000009,1,"infant vocs"
"1684",59,"10 months","individual syllable",796.501,796.671,0.170000000000073,1,"infant vocs"
"1685",59,"10 months","individual syllable",811.351,811.451,0.100000000000023,1,"infant vocs"
"1686",59,"10 months","individual syllable",815.651,815.831,0.180000000000064,1,"infant vocs"
"1687",59,"10 months","individual syllable",818.561,818.691,0.129999999999995,1,"infant vocs"
"1688",59,"10 months","individual syllable",824.266,824.826,0.560000000000059,1,"infant vocs"
"1689",59,"10 months","individual syllable",827.546,828.006,0.459999999999923,1,"infant vocs"
"1690",59,"10 months","individual syllable",833.266,834.156,0.889999999999986,1,"infant vocs"
"1691",59,"10 months","individual syllable",839.461,839.651,0.189999999999941,1,"infant vocs"
"1692",59,"10 months","individual syllable",853.336,853.726,0.389999999999986,1,"infant vocs"
"1693",59,"10 months","individual syllable",861.501,861.791,0.290000000000077,1,"infant vocs"
"1694",59,"10 months","individual syllable",864.166,864.486,0.319999999999936,1,"infant vocs"
"1695",59,"10 months","individual syllable",887.761,888.261,0.5,1,"infant vocs"
"1696",59,"10 months","individual syllable",897.891,898.531,0.639999999999986,1,"infant vocs"
"1697",59,"10 months","individual syllable",899.896,900.096,0.200000000000045,1,"infant vocs"
"1698",59,"10 months","individual syllable",921.051,921.651,0.599999999999909,1,"infant vocs"
"1699",59,"10 months","individual syllable",931.666,931.736,0.0699999999999363,1,"infant vocs"
"1700",59,"10 months","individual syllable",937.066,937.816,0.75,1,"infant vocs"
"1701",59,"10 months","individual syllable",951.186,951.486,0.299999999999955,1,"infant vocs"
"1702",59,"10 months","individual syllable",960.311,960.841,0.529999999999973,1,"infant vocs"
"1703",59,"10 months","individual syllable",962.701,963.391,0.689999999999941,1,"infant vocs"
"1704",59,"10 months","individual syllable",967.211,968.111,0.899999999999977,1,"infant vocs"
"1705",59,"10 months","individual syllable",969.846,970.426,0.580000000000041,1,"infant vocs"
"1706",59,"10 months","individual syllable",978.146,978.626,0.480000000000018,1,"infant vocs"
"1707",59,"10 months","individual syllable",995.366,996.366,1,1,"infant vocs"
"1708",59,"10 months","individual syllable",1033.311,1034.481,1.17000000000007,1,"infant vocs"
"1709",59,"10 months","individual syllable",1036.261,1039.311,3.04999999999995,1,"infant vocs"
"1710",59,"10 months","individual syllable",1043.011,1045.521,2.50999999999999,1,"infant vocs"
"1711",59,"10 months","individual syllable",1050.401,1050.891,0.490000000000009,1,"infant vocs"
"1712",59,"10 months","individual syllable",1070.151,1070.501,0.349999999999909,1,"infant vocs"
"1713",59,"10 months","individual syllable",1258.331,1258.641,0.310000000000173,1,"infant vocs"
"1714",59,"10 months","individual syllable",1262.451,1262.641,0.190000000000055,1,"infant vocs"
"1715",59,"10 months","individual syllable",1308.216,1309.226,1.01000000000022,1,"infant vocs"
"1716",59,"10 months","individual syllable",1311.296,1312.076,0.779999999999973,1,"infant vocs"
"1717",59,"10 months","individual syllable",1336.061,1337.391,1.33000000000015,1,"infant vocs"
"1718",59,"10 months","individual syllable",1338.941,1339.551,0.6099999999999,1,"infant vocs"
"1719",59,"10 months","individual syllable",1448.151,1448.271,0.119999999999891,1,"infant vocs"
"1720",64,"10 months","individual syllable",617.185,617.525,0.340000000000032,1,"infant vocs"
"1721",64,"10 months","individual syllable",624.995,625.215,0.220000000000027,1,"infant vocs"
"1722",64,"10 months","individual syllable",647.815,649.065,1.25,1,"infant vocs"
"1723",64,"10 months","individual syllable",657.58,657.83,0.25,1,"infant vocs"
"1724",64,"10 months","individual syllable",686.315,686.96,0.644999999999982,1,"infant vocs"
"1725",64,"10 months","individual syllable",707.89,708.42,0.529999999999973,1,"infant vocs"
"1726",64,"10 months","individual syllable",714.325,715.225,0.899999999999977,1,"infant vocs"
"1727",64,"10 months","individual syllable",725.245,725.595,0.350000000000023,1,"infant vocs"
"1728",64,"10 months","individual syllable",746.2,746.59,0.389999999999986,1,"infant vocs"
"1729",64,"10 months","individual syllable",818.867,820.227,1.36000000000001,1,"infant vocs"
"1730",64,"10 months","individual syllable",827.447,827.867,0.419999999999959,1,"infant vocs"
"1731",64,"10 months","individual syllable",854.837,855.427,0.590000000000032,1,"infant vocs"
"1732",64,"10 months","individual syllable",866.412,866.582,0.169999999999959,1,"infant vocs"
